AphiaID;url;scientificname;authority;status;unacceptreason;taxonRankID;rank;valid_AphiaID;valid_name;valid_authority;parentNameUsageID;kingdom;phylum;class;order;family;genus;citation;lsid;isMarine;isBrackish;isFreshwater;isTerrestrial;isExtinct;match_type;modified
511558;https://marinespecies.org/aphia.php?p=taxdetails&id=511558;Mitrella spiratella;(E. von Martens, 1880);accepted;NA;220;Species;511558;Mitrella spiratella;(E. von Martens, 1880);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella spiratella (E. von Martens, 1880). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=511558 on 2024-10-23;urn:lsid:marinespecies.org:taxname:511558;1;NA;NA;NA;NA;exact;2020-10-20T08:19:29Z
1754318;https://marinespecies.org/aphia.php?p=taxdetails&id=1754318;Mitrella stahlschmidti;K. Monsecour & D. Monsecour, 2024;accepted;NA;220;Species;1754318;Mitrella stahlschmidti;K. Monsecour & D. Monsecour, 2024;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella stahlschmidti K. Monsecour & D. Monsecour, 2024. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1754318 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1754318;1;0;0;0;NA;exact;2024-05-31T20:33:23Z
457802;https://marinespecies.org/aphia.php?p=taxdetails&id=457802;Mitrella steyni;Lussi, 2009;accepted;NA;220;Species;457802;Mitrella steyni;Lussi, 2009;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella steyni Lussi, 2009. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=457802 on 2024-10-23;urn:lsid:marinespecies.org:taxname:457802;1;NA;NA;NA;NA;exact;2011-07-16T02:32:02Z
862752;https://marinespecies.org/aphia.php?p=taxdetails&id=862752;Mitrella subfraxa;(G. D. Harris, 1899);accepted;NA;220;Species;862752;Mitrella subfraxa;(G. D. Harris, 1899);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella subfraxa (G. D. Harris, 1899)&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=862752 on 2024-10-23;urn:lsid:marinespecies.org:taxname:862752;1;0;0;0;1;exact;2019-07-07T04:30:49Z
865888;https://marinespecies.org/aphia.php?p=taxdetails&id=865888;Mitrella subinflata;Lozouet, 2015;accepted;NA;220;Species;865888;Mitrella subinflata;Lozouet, 2015;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella subinflata Lozouet, 2015&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=865888 on 2024-10-23;urn:lsid:marinespecies.org:taxname:865888;1;NA;NA;NA;1;exact;2015-12-15T21:44:59Z
887996;https://marinespecies.org/aphia.php?p=taxdetails&id=887996;Mitrella subtilicostata;K. Monsecour & D. Monsecour, 2016;accepted;NA;220;Species;887996;Mitrella subtilicostata;K. Monsecour & D. Monsecour, 2016;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella subtilicostata K. Monsecour & D. Monsecour, 2016. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=887996 on 2024-10-23;urn:lsid:marinespecies.org:taxname:887996;1;NA;NA;NA;NA;exact;2016-10-14T08:40:32Z
457917;https://marinespecies.org/aphia.php?p=taxdetails&id=457917;Mitrella suduirauti;D. Monsecour & K. Monsecour, 2009;accepted;NA;220;Species;457917;Mitrella suduirauti;D. Monsecour & K. Monsecour, 2009;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella suduirauti D. Monsecour & K. Monsecour, 2009. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=457917 on 2024-10-23;urn:lsid:marinespecies.org:taxname:457917;1;0;0;0;NA;exact;2018-04-03T08:34:52Z
1550604;https://marinespecies.org/aphia.php?p=taxdetails&id=1550604;Mitrella sulcata;(J. Sowerby, 1823);accepted;NA;220;Species;1550604;Mitrella sulcata;(J. Sowerby, 1823);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella sulcata (J. Sowerby, 1823)&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1550604 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1550604;1;0;0;0;1;exact;2022-09-16T23:46:00Z
1441647;https://marinespecies.org/aphia.php?p=taxdetails&id=1441647;Mitrella supraplicata;(E. A. Smith, 1899);accepted;NA;220;Species;1441647;Mitrella supraplicata;(E. A. Smith, 1899);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella supraplicata (E. A. Smith, 1899). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1441647 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1441647;1;0;0;0;NA;exact;2021-10-06T10:10:17Z
749305;https://marinespecies.org/aphia.php?p=taxdetails&id=749305;Mitrella svelta;Kobelt, 1889;accepted;NA;220;Species;749305;Mitrella svelta;Kobelt, 1889;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella svelta Kobelt, 1889. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=749305 on 2024-10-23;urn:lsid:marinespecies.org:taxname:749305;1;NA;NA;NA;NA;exact;2016-05-09T17:50:29Z
578394;https://marinespecies.org/aphia.php?p=taxdetails&id=578394;Mitrella swinneni;K. Monsecour & D. Monsecour, 2011;accepted;NA;220;Species;578394;Mitrella swinneni;K. Monsecour & D. Monsecour, 2011;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella swinneni K. Monsecour & D. Monsecour, 2011. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=578394 on 2024-10-23;urn:lsid:marinespecies.org:taxname:578394;1;NA;NA;NA;NA;exact;2011-08-08T08:32:55Z
1488994;https://marinespecies.org/aphia.php?p=taxdetails&id=1488994;Mitrella tarbelliana;Lozouet, 2021;accepted;NA;220;Species;1488994;Mitrella tarbelliana;Lozouet, 2021;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella tarbelliana Lozouet, 2021&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1488994 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1488994;1;0;0;0;1;exact;2021-03-09T20:01:24Z
511559;https://marinespecies.org/aphia.php?p=taxdetails&id=511559;Mitrella tayloriana;(Reeve, 1859);accepted;NA;220;Species;511559;Mitrella tayloriana;(Reeve, 1859);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella tayloriana (Reeve, 1859). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=511559 on 2024-10-23;urn:lsid:marinespecies.org:taxname:511559;1;NA;NA;NA;NA;exact;2010-09-01T19:50:42Z
1365906;https://marinespecies.org/aphia.php?p=taxdetails&id=1365906;Mitrella templadoi;Gofas, Luque & Urra, 2019;accepted;NA;220;Species;1365906;Mitrella templadoi;Gofas, Luque & Urra, 2019;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella templadoi Gofas, Luque & Urra, 2019. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1365906 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1365906;1;NA;NA;NA;NA;exact;2019-08-08T18:36:10Z
389664;https://marinespecies.org/aphia.php?p=taxdetails&id=389664;Mitrella tenebrosa;Rolán, 2005;accepted;NA;220;Species;389664;Mitrella tenebrosa;Rolán, 2005;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella tenebrosa Rolán, 2005. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=389664 on 2024-10-23;urn:lsid:marinespecies.org:taxname:389664;1;NA;NA;NA;NA;exact;2010-09-01T19:50:42Z
1554863;https://marinespecies.org/aphia.php?p=taxdetails&id=1554863;Mitrella tokyoensis;Kuroda & Habe, 1954;accepted;NA;220;Species;1554863;Mitrella tokyoensis;Kuroda & Habe, 1954;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella tokyoensis Kuroda & Habe, 1954&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1554863 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1554863;1;0;0;0;1;exact;2021-12-28T15:38:27Z
389910;https://marinespecies.org/aphia.php?p=taxdetails&id=389910;Mitrella tosatoi;D. Monsecour & K. Monsecour, 2006;accepted;NA;220;Species;389910;Mitrella tosatoi;D. Monsecour & K. Monsecour, 2006;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella tosatoi D. Monsecour & K. Monsecour, 2006. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=389910 on 2024-10-23;urn:lsid:marinespecies.org:taxname:389910;1;0;0;0;NA;exact;2018-04-03T08:34:52Z
1488992;https://marinespecies.org/aphia.php?p=taxdetails&id=1488992;Mitrella tournoueri;(Benoist, 1874);accepted;NA;220;Species;1488992;Mitrella tournoueri;(Benoist, 1874);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella tournoueri (Benoist, 1874)&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1488992 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1488992;1;0;0;0;1;exact;2021-03-09T20:01:24Z
887995;https://marinespecies.org/aphia.php?p=taxdetails&id=887995;Mitrella trivialis;K. Monsecour & D. Monsecour, 2016;accepted;NA;220;Species;887995;Mitrella trivialis;K. Monsecour & D. Monsecour, 2016;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella trivialis K. Monsecour & D. Monsecour, 2016. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=887995 on 2024-10-23;urn:lsid:marinespecies.org:taxname:887995;1;NA;NA;NA;NA;exact;2016-10-14T08:40:32Z
234127;https://marinespecies.org/aphia.php?p=taxdetails&id=234127;Mitrella turbita;(Duclos, 1840);accepted;NA;220;Species;234127;Mitrella turbita;(Duclos, 1840);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella turbita (Duclos, 1840). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=234127 on 2024-10-23;urn:lsid:marinespecies.org:taxname:234127;1;NA;NA;NA;NA;exact;2010-09-01T19:50:42Z
511561;https://marinespecies.org/aphia.php?p=taxdetails&id=511561;Mitrella turriculata;(Yokoyama, 1922);accepted;NA;220;Species;511561;Mitrella turriculata;(Yokoyama, 1922);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella turriculata (Yokoyama, 1922). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=511561 on 2024-10-23;urn:lsid:marinespecies.org:taxname:511561;1;0;0;0;NA;exact;2024-08-07T19:33:51Z
1661351;https://marinespecies.org/aphia.php?p=taxdetails&id=1661351;Mitrella turrigera;(K. Martin, 1883);accepted;NA;220;Species;1661351;Mitrella turrigera;(K. Martin, 1883);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella turrigera (K. Martin, 1883)&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1661351 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1661351;1;0;0;0;1;exact;2023-05-19T23:13:30Z
511562;https://marinespecies.org/aphia.php?p=taxdetails&id=511562;Mitrella undulata;(Schepman, 1911);accepted;NA;220;Species;511562;Mitrella undulata;(Schepman, 1911);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella undulata (Schepman, 1911). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=511562 on 2024-10-23;urn:lsid:marinespecies.org:taxname:511562;1;0;0;0;NA;exact;2024-06-02T03:19:14Z
865891;https://marinespecies.org/aphia.php?p=taxdetails&id=865891;Mitrella vaporis;Lozouet, 2015;accepted;NA;220;Species;865891;Mitrella vaporis;Lozouet, 2015;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella vaporis Lozouet, 2015&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=865891 on 2024-10-23;urn:lsid:marinespecies.org:taxname:865891;1;NA;NA;NA;1;exact;2015-12-15T21:44:59Z
887976;https://marinespecies.org/aphia.php?p=taxdetails&id=887976;Mitrella vaubani;K. Monsecour & D. Monsecour, 2016;accepted;NA;220;Species;887976;Mitrella vaubani;K. Monsecour & D. Monsecour, 2016;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella vaubani K. Monsecour & D. Monsecour, 2016. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=887976 on 2024-10-23;urn:lsid:marinespecies.org:taxname:887976;1;NA;NA;NA;NA;exact;2016-10-14T08:40:32Z
1397912;https://marinespecies.org/aphia.php?p=taxdetails&id=1397912;Mitrella ventriosa;Pelorce, 2020;accepted;NA;220;Species;1397912;Mitrella ventriosa;Pelorce, 2020;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella ventriosa Pelorce, 2020. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1397912 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1397912;1;0;0;0;0;exact;2020-01-07T16:01:22Z
225014;https://marinespecies.org/aphia.php?p=taxdetails&id=225014;Mitrella verdensis;(Knudsen, 1956);accepted;NA;220;Species;225014;Mitrella verdensis;(Knudsen, 1956);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella verdensis (Knudsen, 1956). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=225014 on 2024-10-23;urn:lsid:marinespecies.org:taxname:225014;1;NA;NA;NA;NA;exact;2010-09-01T19:50:42Z
1549348;https://marinespecies.org/aphia.php?p=taxdetails&id=1549348;Mitrella vespertina;(Olsson, 1942);accepted;NA;220;Species;1549348;Mitrella vespertina;(Olsson, 1942);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella vespertina (Olsson, 1942)&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1549348 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1549348;1;0;0;0;1;exact;2021-11-23T06:10:56Z
1597387;https://marinespecies.org/aphia.php?p=taxdetails&id=1597387;Mitrella vialensis;(Sacco, 1890);accepted;NA;220;Species;1597387;Mitrella vialensis;(Sacco, 1890);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella vialensis (Sacco, 1890)&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1597387 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1597387;1;NA;NA;NA;1;exact;2023-01-23T08:02:51Z
1536698;https://marinespecies.org/aphia.php?p=taxdetails&id=1536698;Mitrella viennensis;Harzhauser & Landau, 2021;accepted;NA;220;Species;1536698;Mitrella viennensis;Harzhauser & Landau, 2021;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella viennensis Harzhauser & Landau, 2021&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1536698 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1536698;1;0;0;0;1;exact;2021-08-30T14:19:15Z
511563;https://marinespecies.org/aphia.php?p=taxdetails&id=511563;Mitrella vincta;(Tate, 1893);accepted;NA;220;Species;511563;Mitrella vincta;(Tate, 1893);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella vincta (Tate, 1893). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=511563 on 2024-10-23;urn:lsid:marinespecies.org:taxname:511563;1;NA;NA;NA;NA;exact;2010-09-01T19:50:42Z
1397895;https://marinespecies.org/aphia.php?p=taxdetails&id=1397895;Mitrella virginiae;Pelorce, 2020;accepted;NA;220;Species;1397895;Mitrella virginiae;Pelorce, 2020;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella virginiae Pelorce, 2020. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1397895 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1397895;1;0;0;0;0;exact;2020-01-07T16:01:22Z
1397879;https://marinespecies.org/aphia.php?p=taxdetails&id=1397879;Mitrella vitrea;Pelorce, 2020;accepted;NA;220;Species;1397879;Mitrella vitrea;Pelorce, 2020;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella vitrea Pelorce, 2020. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1397879 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1397879;1;0;0;0;0;exact;2020-01-07T16:01:22Z
457918;https://marinespecies.org/aphia.php?p=taxdetails&id=457918;Mitrella vosvictori;D. Monsecour & K. Monsecour, 2009;accepted;NA;220;Species;457918;Mitrella vosvictori;D. Monsecour & K. Monsecour, 2009;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella vosvictori D. Monsecour & K. Monsecour, 2009. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=457918 on 2024-10-23;urn:lsid:marinespecies.org:taxname:457918;1;NA;NA;NA;NA;exact;2014-04-01T08:33:53Z
511564;https://marinespecies.org/aphia.php?p=taxdetails&id=511564;Mitrella xenia;(Dall, 1919);accepted;NA;220;Species;511564;Mitrella xenia;(Dall, 1919);137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella xenia (Dall, 1919). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=511564 on 2024-10-23;urn:lsid:marinespecies.org:taxname:511564;1;NA;NA;NA;NA;exact;2010-09-01T19:50:42Z
511565;https://marinespecies.org/aphia.php?p=taxdetails&id=511565;Mitrella yabei;Nomura, 1935;accepted;NA;220;Species;511565;Mitrella yabei;Nomura, 1935;137804;Animalia;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Mitrella;MolluscaBase eds. (2024). MolluscaBase. Mitrella yabei Nomura, 1935. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=511565 on 2024-10-23;urn:lsid:marinespecies.org:taxname:511565;1;NA;NA;NA;NA;exact;2010-09-01T19:50:42Z
1296052;https://marinespecies.org/aphia.php?p=taxdetails&id=1296052;Polybranchia burni;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;accepted;NA;220;Species;1296052;Polybranchia burni;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;138064;Animalia;Mollusca;Gastropoda;NA;Hermaeidae;Polybranchia;MolluscaBase eds. (2024). MolluscaBase. Polybranchia burni Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1296052 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1296052;1;0;0;0;0;exact;2018-09-05T02:25:45Z
1296049;https://marinespecies.org/aphia.php?p=taxdetails&id=1296049;Polybranchia jannae;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;accepted;NA;220;Species;1296049;Polybranchia jannae;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;138064;Animalia;Mollusca;Gastropoda;NA;Hermaeidae;Polybranchia;MolluscaBase eds. (2024). MolluscaBase. Polybranchia jannae Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1296049 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1296049;1;0;0;0;0;exact;2018-09-05T02:25:45Z
1296050;https://marinespecies.org/aphia.php?p=taxdetails&id=1296050;Polybranchia jensenae;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;accepted;NA;220;Species;1296050;Polybranchia jensenae;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;138064;Animalia;Mollusca;Gastropoda;NA;Hermaeidae;Polybranchia;MolluscaBase eds. (2024). MolluscaBase. Polybranchia jensenae Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1296050 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1296050;1;0;0;0;0;exact;2018-09-05T02:25:45Z
1296054;https://marinespecies.org/aphia.php?p=taxdetails&id=1296054;Polybranchia mexicana;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;accepted;NA;220;Species;1296054;Polybranchia mexicana;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;138064;Animalia;Mollusca;Gastropoda;NA;Hermaeidae;Polybranchia;MolluscaBase eds. (2024). MolluscaBase. Polybranchia mexicana Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1296054 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1296054;1;0;0;0;0;exact;2018-09-05T07:35:30Z
494520;https://marinespecies.org/aphia.php?p=taxdetails&id=494520;Polybranchia orientalis;(Kelaart, 1858);accepted;NA;220;Species;494520;Polybranchia orientalis;(Kelaart, 1858);138064;Animalia;Mollusca;Gastropoda;NA;Hermaeidae;Polybranchia;MolluscaBase eds. (2024). MolluscaBase. Polybranchia orientalis (Kelaart, 1858). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=494520 on 2024-10-23;urn:lsid:marinespecies.org:taxname:494520;1;NA;0;0;NA;exact;2013-08-29T09:33:55Z
494521;https://marinespecies.org/aphia.php?p=taxdetails&id=494521;Polybranchia pallens;(Burn, 1957);accepted;NA;220;Species;494521;Polybranchia pallens;(Burn, 1957);138064;Animalia;Mollusca;Gastropoda;NA;Hermaeidae;Polybranchia;MolluscaBase eds. (2024). MolluscaBase. Polybranchia pallens (Burn, 1957). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=494521 on 2024-10-23;urn:lsid:marinespecies.org:taxname:494521;1;0;0;0;0;exact;2018-09-04T09:26:43Z
1296051;https://marinespecies.org/aphia.php?p=taxdetails&id=1296051;Polybranchia samanthae;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;accepted;NA;220;Species;1296051;Polybranchia samanthae;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;138064;Animalia;Mollusca;Gastropoda;NA;Hermaeidae;Polybranchia;MolluscaBase eds. (2024). MolluscaBase. Polybranchia samanthae Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1296051 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1296051;1;0;0;0;0;exact;2018-09-05T02:25:45Z
1296053;https://marinespecies.org/aphia.php?p=taxdetails&id=1296053;Polybranchia schmekelae;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;accepted;NA;220;Species;1296053;Polybranchia schmekelae;Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018;138064;Animalia;Mollusca;Gastropoda;NA;Hermaeidae;Polybranchia;MolluscaBase eds. (2024). MolluscaBase. Polybranchia schmekelae Medrano, Krug, Gosliner, Biju Kumar & Á. Valdés, 2018. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1296053 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1296053;1;0;0;0;0;exact;2018-09-05T07:35:30Z
494525;https://marinespecies.org/aphia.php?p=taxdetails&id=494525;Polybranchia westralis;K. R. Jensen, 1993;accepted;NA;220;Species;494525;Polybranchia westralis;K. R. Jensen, 1993;138064;Animalia;Mollusca;Gastropoda;NA;Hermaeidae;Polybranchia;MolluscaBase eds. (2024). MolluscaBase. Polybranchia westralis K. R. Jensen, 1993. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=494525 on 2024-10-23;urn:lsid:marinespecies.org:taxname:494525;1;NA;NA;NA;NA;exact;2011-08-13T08:36:10Z
119498;https://marinespecies.org/aphia.php?p=taxdetails&id=119498;Pseudodactylogyrus anguillae;(Yin & Sproston, 1948) Gusev, 1965;accepted;NA;220;Species;119498;Pseudodactylogyrus anguillae;(Yin & Sproston, 1948) Gusev, 1965;119288;Animalia;Platyhelminthes;Monogenea;Dactylogyridea;Pseudodactylogyridae;Pseudodactylogyrus;WoRMS (2024). Pseudodactylogyrus anguillae (Yin & Sproston, 1948) Gusev, 1965. Accessed at: https://marinespecies.org/aphia.php?p=taxdetails&id=119498 on 2024-10-23;urn:lsid:marinespecies.org:taxname:119498;1;1;1;NA;NA;exact;2022-10-19T13:08:57Z
