ScientificName;AphiaID;Synonym;SynonymID;Kingdom;Phylum;Class;Order;Family;Genus;locality;locationID;higherGeography;higherGeographyID;recordStatus;typeStatus;establishmentMeans;decimalLatitude;decimalLongitude;qualityStatus
Aonides paucibranchiata;131107;Aonides paucibranchiata;131107;Animalia;Annelida;Polychaeta;Spionida;Spionidae;Aonides;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Aonides paucibranchiata;131107;Aonides paucibranchiata;131107;Animalia;Annelida;Polychaeta;Spionida;Spionidae;Aonides;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Aonides paucibranchiata;131107;Aonides paucibranchiata;131107;Animalia;Annelida;Polychaeta;Spionida;Spionidae;Aonides;Baie de la Seine;http://marineregions.org/mrgid/3323;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Aonides paucibranchiata;131107;Aonides paucibranchiata;131107;Animalia;Annelida;Polychaeta;Spionida;Spionidae;Aonides;Golfe Normanno-Breton;http://marineregions.org/mrgid/17599;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Aonides paucibranchiata;131107;Aonides paucibranchiata;131107;Animalia;Annelida;Polychaeta;Spionida;Spionidae;Aonides;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Aonides paucibranchiata;131107;Aonides paucibranchiata;131107;Animalia;Annelida;Polychaeta;Spionida;Spionidae;Aonides;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Aonides paucibranchiata;131107;Aonides paucibranchiata;131107;Animalia;Annelida;Polychaeta;Spionida;Spionidae;Aonides;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys assimilis;130353;Nephtys assimilis;130353;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys assimilis;130353;Nephtys assimilis;130353;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Baltic sea;http://marineregions.org/mrgid/2401;Baltic Sea;http://marineregions.org/mrgid/2401;valid;NA;NA;NA;NA;unreviewed
Nephtys assimilis;130353;Nephtys assimilis;130353;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Baie de la Seine;http://marineregions.org/mrgid/3323;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Nephtys assimilis;130353;Nephtys assimilis;130353;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Dunkerque;http://marineregions.org/mrgid/881;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys assimilis;130353;Nephtys assimilis;130353;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Roscoff;http://marineregions.org/mrgid/14276;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys assimilis;130353;Nephtys assimilis;130353;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys assimilis;130353;Nephtys assimilis;130353;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys assimilis;130353;Nephtys assimilis;130353;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;Belgium;http://marineregions.org/mrgid/14;valid;NA;NA;NA;NA;unreviewed
Nephtys bucera;157499;Nephtys bucera;157499;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys bucera;157499;Nephtys bucera;157499;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North Sea;http://marineregions.org/mrgid/2350;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Baie de la Seine;http://marineregions.org/mrgid/3323;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;British Isles;http://marineregions.org/mrgid/3140;United Kingdom;http://marineregions.org/mrgid/2208;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Golfe Normanno-Breton;http://marineregions.org/mrgid/17599;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Dutch Exclusive  Economic Zone;http://marineregions.org/mrgid/5668;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Plymouth;http://marineregions.org/mrgid/3171;United Kingdom;http://marineregions.org/mrgid/2208;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Roscoff;http://marineregions.org/mrgid/14276;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys cirrosa;130357;Nephtys cirrosa;130357;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys discors;157500;Nephtys discors;157500;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys discors;157500;Nephtys discors;157500;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North Sea;http://marineregions.org/mrgid/2350;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;Belgium;http://marineregions.org/mrgid/14;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Baie de la Seine;http://marineregions.org/mrgid/3323;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;British Isles;http://marineregions.org/mrgid/3140;United Kingdom;http://marineregions.org/mrgid/2208;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Golfe Normanno-Breton;http://marineregions.org/mrgid/17599;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Dutch Exclusive  Economic Zone;http://marineregions.org/mrgid/5668;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Plymouth;http://marineregions.org/mrgid/3171;United Kingdom;http://marineregions.org/mrgid/2208;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Roscoff;http://marineregions.org/mrgid/14276;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;Belgium;http://marineregions.org/mrgid/14;valid;NA;NA;NA;NA;unreviewed
Nephtys hombergii;130359;Nephtys hombergii;130359;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;Belgium;http://marineregions.org/mrgid/14;valid;NA;NA;NA;NA;unreviewed
Nephtys hystricis;130360;Nephtys hystricis;130360;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys hystricis;130360;Nephtys hystricis;130360;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys hystricis;130360;Nephtys hystricis;130360;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;doubtful;NA;NA;NA;NA;unreviewed
Nephtys hystricis;130360;Nephtys hystricis;130360;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;Belgium;http://marineregions.org/mrgid/14;doubtful;NA;NA;NA;NA;unreviewed
Nephtys incisa;130362;Nephtys incisa;130362;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys incisa;130362;Nephtys incisa;130362;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys incisa;130362;Nephtys incisa;130362;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Baie de la Seine;http://marineregions.org/mrgid/3323;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Nephtys incisa;130362;Nephtys incisa;130362;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;British Isles;http://marineregions.org/mrgid/3140;United Kingdom;http://marineregions.org/mrgid/2208;valid;NA;NA;NA;NA;unreviewed
Nephtys incisa;130362;Nephtys incisa;130362;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Roscoff;http://marineregions.org/mrgid/14276;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys incisa;130362;Nephtys incisa;130362;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys incisa;130362;Nephtys incisa;130362;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys incisa;130362;Nephtys incisa;130362;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys kersivalensis;130363;Nephtys kersivalensis;130363;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys kersivalensis;130363;Nephtys kersivalensis;130363;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Baie de la Seine;http://marineregions.org/mrgid/3323;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Nephtys kersivalensis;130363;Nephtys kersivalensis;130363;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North Sea;http://marineregions.org/mrgid/2350;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;Belgium;http://marineregions.org/mrgid/14;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Baie de la Seine;http://marineregions.org/mrgid/3323;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;West Coast of England;http://marineregions.org/mrgid/14302;United Kingdom;http://marineregions.org/mrgid/2208;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Golfe Normanno-Breton;http://marineregions.org/mrgid/17599;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Dutch Exclusive  Economic Zone;http://marineregions.org/mrgid/5668;Netherlands;http://marineregions.org/mrgid/15;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Roscoff;http://marineregions.org/mrgid/14276;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys longosetosa;130364;Nephtys longosetosa;130364;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;Belgium;http://marineregions.org/mrgid/14;valid;NA;NA;NA;NA;unreviewed
Nephtys paradoxa;130365;Nephtys paradoxa;130365;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys paradoxa;130365;Nephtys paradoxa;130365;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys paradoxa;130365;Nephtys paradoxa;130365;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North Sea;http://marineregions.org/mrgid/2350;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Nephtys paradoxa;130365;Nephtys paradoxa;130365;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North East Atlantic;http://marineregions.org/mrgid/5664;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys paradoxa;130365;Nephtys paradoxa;130365;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;doubtful;NA;NA;NA;NA;unreviewed
Nephtys paradoxa;130365;Nephtys paradoxa;130365;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;Belgium;http://marineregions.org/mrgid/14;doubtful;NA;NA;NA;NA;unreviewed
Nephtys paradoxa;130365;Nephtys paradoxa;130365;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys pente;130352;Nephtys pente;130352;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys picta;157501;Nephtys picta;157501;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys picta;157501;Nephtys picta;157501;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys pulchra;130366;Nephtys pulchra;130366;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Nephtys rubella;155486;Nephtys rubella;155486;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;North Sea;http://marineregions.org/mrgid/2350;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;55.3300018310547;3;unreviewed
Laonice appelloefi;131126;Laonice appelloefi;131126;Animalia;Annelida;Polychaeta;Spionida;Spionidae;Laonice;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Laonice bahusiensis;131127;Laonice bahusiensis;131127;Animalia;Annelida;Polychaeta;Spionida;Spionidae;Laonice;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Laonice bahusiensis;131127;Laonice bahusiensis;131127;Animalia;Annelida;Polychaeta;Spionida;Spionidae;Laonice;Baie de la Seine;http://marineregions.org/mrgid/3323;English Channel;http://marineregions.org/mrgid/2389;valid;NA;NA;NA;NA;unreviewed
